Version,1.00
Filename,C:\IonVantage Projects\U-Pb.PRO\Data\981_02PPM B.RAW\981_02PPM B-2052
Sample No,19
Sample ID,981_02PPM B
Sample Type,
Analysis name,
User name,nmm
Method name,C:\IonVantage Projects\U-Pb.PRO\ACQUDB\Pb-4-5-6-7-8 Daly 10-5-5-5-2 seconds
MS Tune file,
Inlet file,
Serial Number,2052
Centre Channel,RM
DataDump Level,CSV-RAW
Acquire Date,Friday 29 July 2016 12:29:2
Cycles per Block,10
Num. Blocks,100
Num. Sequences,5
#START
ID,Block,Cycle,Integ,Time,Mass,Low5,Low4,Low3,Low2,Ax Fara,Axial,High1,High2,High3,High4
S1,5,2,32,4809.454,203.978,-429634.425750,-393288.545222,-300381.800717,-196918.614580,-99330.698414,678.488652,15338.780211,226842.502380,543309.287980,642682.595021
S1,5,2,33,4809.550,203.978,-444422.846280,-397798.501965,-298763.724153,-194923.472259,-88234.129875,678.474154,14764.564404,227161.890219,547741.642327,645985.852980
S1,5,2,34,4809.655,203.978,-421315.939200,-405900.974737,-289980.093749,-193944.967149,-102863.158552,678.458296,14880.585392,216965.357925,539109.613575,639647.124106
S1,5,2,35,4809.751,203.978,-423934.722000,-396835.242406,-292954.122537,-202611.451322,-91588.316488,678.443798,10023.334815,225330.224773,545940.394336,646056.589756
S1,5,2,36,4809.856,203.978,-419005.248490,-403471.457453,-298968.595260,-206147.722115,-105464.828887,678.427941,20000.418129,218451.919643,538190.391334,648134.048367
S1,5,2,37,4809.952,203.978,-435026.037400,-398918.271933,-293030.153951,-199042.706137,-100323.496777,678.413443,20635.452893,223890.199522,544671.593346,636455.970051
S1,5,2,38,4810.057,203.978,-425937.320610,-397901.107136,-300913.515315,-201784.726970,-103270.887917,678.397585,19829.641153,224994.887677,545057.816778,643503.609884
S1,5,2,39,4810.153,203.978,-440032.533940,-402860.450367,-293363.084967,-196820.063790,-100182.896238,678.383087,17669.201674,216282.377722,548497.146939,638605.045348
S1,5,2,40,4810.258,203.978,-424781.975260,-396409.330815,-298395.281103,-201293.141705,-105453.897323,678.367230,17027.292076,234863.438043,542099.562753,635909.313494
S1,5,2,41,4810.354,203.978,-437413.751130,-399634.258312,-297595.345894,-197094.175447,-92039.988578,678.352731,11303.162265,232697.019896,546617.369668,642523.215594
S1,5,2,42,4810.459,203.978,-425244.113400,-392563.671057,-297633.337476,-204685.099702,-95013.611652,678.336874,10314.076906,223487.323204,538845.383251,646664.160956
S1,5,2,43,4810.555,203.978,-429018.241560,-406022.253812,-297144.169119,-209578.460942,-91414.621377,678.322376,10990.432188,223104.051785,538913.894791,643124.448780
S1,5,2,44,4810.660,203.978,-432330.231570,-394556.599177,-302402.010429,-196687.778689,-99376.455317,678.306518,12365.609125,218492.957207,540511.769147,648699.582163
S1,5,2,45,4810.756,203.978,-433100.461810,-405076.045917,-298742.891701,-202896.936820,-103397.030517,678.292020,11303.873586,225483.320539,536992.559268,643232.288612
S1,5,2,46,4810.861,203.978,-446964.606060,-412167.385302,-295231.676391,-197785.076325,-101776.279141,678.276163,20431.405809,233196.640555,540374.514574,637457.816346
S1,5,2,47,4810.956,203.978,-434024.738090,-403351.196289,-293061.019772,-192584.539681,-108654.084806,678.261816,18794.697469,224485.040309,535495.634807,653987.642464
S1,5,2,48,4811.061,203.978,-432484.277620,-399994.626964,-296983.930388,-199756.337092,-98062.555715,678.245958,13572.583971,218643.693965,544500.216761,656201.060971
S1,5,2,49,4811.157,203.978,-435565.198570,-400864.133273,-296010.220268,-198053.615555,-104320.809083,678.231460,10733.811389,231747.523071,539973.671079,634672.076281
S1,5,2,50,4811.262,203.978,-432561.300650,-404630.443886,-299436.010906,-198424.813187,-102798.069985,678.215603,19014.072755,222278.947933,537906.859396,645778.097106
S1,5,2,51,4811.358,203.978,-418697.156390,-391155.238912,-298318.864340,-203884.022852,-103568.403768,678.201104,9050.586614,219302.126987,546843.229286,648580.885702
S1,5,2,52,4811.463,203.978,-445039.030470,-396970.355986,-302391.926882,-192009.061702,-94277.790096,678.185247,20969.233000,235709.257397,533317.303522,639568.009396
S1,5,2,53,4811.559,203.978,-435257.106470,-406924.579342,-305457.463567,-199108.711782,-108139.884023,678.170749,16519.486074,221229.499117,543217.965725,638162.755790
S1,5,2,54,4811.664,203.978,-419621.432680,-400359.811214,-299893.171911,-201511.798400,-97864.624940,678.154891,15784.442925,229662.620324,540148.590580,648433.097302
S1,5,2,55,4811.760,203.978,-430943.817150,-399756.689992,-294914.088177,-194134.217512,-103741.799868,678.140393,15120.199837,223095.408420,537983.328975,632560.030171
S1,5,2,56,4811.865,203.978,-434409.853210,-405025.407564,-304440.060055,-201246.205566,-103123.654365,678.124536,11487.452512,227624.421704,537145.210762,645302.821214
S1,5,2,57,4811.961,203.978,-423780.675950,-395811.980801,-302703.394893,-196632.231047,-99201.866565,678.110038,19778.201624,220990.860772,539600.766621,647702.230814
S1,5,2,58,4812.066,203.978,-426861.596900,-393211.618337,-302753.243991,-199769.999633,-95835.400132,678.094180,19728.650913,227695.321349,534255.789960,646815.729486
S1,5,2,59,4812.162,203.978,-421624.031290,-400885.202974,-295289.159828,-195305.480396,-101777.325334,678.079682,19988.691424,220540.518966,541299.773664,641182.656625
S1,5,2,60,4812.267,203.978,-439031.234630,-398408.516340,-304086.609942,-197384.304214,-97334.123571,678.063825,13107.338368,221144.974198,539115.617995,637235.506323
S1,5,2,61,4812.362,203.978,-430019.540870,-396358.557730,-298169.118536,-205839.022096,-106353.107455,678.049477,10775.240015,233837.191262,549918.892912,644806.672193
S1,5,2,62,4812.467,203.978,-426630.527830,-399044.742124,-302024.253644,-199825.399686,-101608.282086,678.033620,14022.705496,225202.735131,548053.799689,641010.035005
S1,5,2,63,4812.563,203.978,-421315.939200,-398202.068924,-292615.524113,-195379.409245,-97965.705975,678.019122,20092.159489,223924.341860,542855.131360,649193.397625
S1,5,2,64,4812.668,203.978,-429942.517840,-395886.675076,-306244.011060,-202039.912593,-95504.526115,678.003264,18275.675369,220454.160586,541439.271739,638928.551688
S1,5,2,65,4812.764,203.978,-443267.500930,-396505.780942,-301958.542958,-199333.587636,-111727.083823,677.988766,19716.838611,222312.093633,540009.426924,639222.084401
S1,5,2,66,4812.869,203.978,-418235.018250,-395157.037269,-297494.726533,-202711.468176,-97694.468957,677.972909,16819.910115,226436.885062,548598.918737,647787.871390
S1,5,2,67,4812.965,203.978,-436027.336710,-406366.306982,-306290.232930,-191514.599577,-105675.622802,677.958411,16834.819084,216659.442569,543719.648127,644298.596465
S1,5,2,68,4813.070,203.978,-431637.024360,-397065.984024,-298765.775711,-191910.761090,-104114.980234,677.942553,17617.523298,223463.477287,534473.365751,648759.148731
S1,5,2,69,4813.166,203.978,-435488.175540,-404304.339784,-303001.971607,-207369.723035,-91599.529540,677.928055,15800.812221,230523.433880,540545.663466,646438.208906
S1,5,2,70,4813.271,203.978,-424936.021310,-398390.985134,-303141.212687,-204669.105144,-93123.038958,677.912198,18579.524179,215448.466456,546559.825392,646372.652050
S1,5,2,71,4813.367,203.978,-425937.320610,-393353.462406,-296349.668308,-201473.131836,-108292.442002,677.897699,21451.393507,230927.442495,539972.208170,639623.560490
S1,5,2,72,4813.472,203.978,-441727.040460,-397743.533400,-301891.500235,-190209.067885,-84597.066976,677.881842,24426.362098,220957.004286,544739.085128,643897.996563
S1,5,2,73,4813.568,203.978,-446810.560010,-391546.286427,-298446.212831,-197538.682119,-101009.754614,677.867344,22296.986579,229550.593825,542825.777207,641309.468067
S1,5,2,74,4813.673,203.978,-421161.893150,-401615.513519,-298225.223726,-202071.930073,-94207.675019,677.851486,21623.257991,226033.146597,543211.228866,642555.020676
S1,5,2,75,4813.769,203.978,-452279.194690,-395366.453738,-296058.000682,-204831.711547,-110519.433970,677.836988,20866.640561,230039.781071,545874.476943,648199.992345
S1,5,2,76,4813.874,203.978,-430019.540870,-404223.207771,-294638.183570,-199545.469916,-100726.378333,677.821131,22996.074449,228983.692180,542030.163256,635138.002405
S1,5,2,77,4813.969,203.978,-441418.948360,-405276.414449,-291813.225290,-203548.488840,-97299.288894,677.806784,19495.623169,222764.888337,540874.198929,635138.738703
S1,5,2,78,4814.074,203.978,-419544.409650,-397345.774620,-305632.078633,-199404.338693,-106350.030333,677.790926,16373.608467,220189.778131,542321.575873,640464.531891
S1,5,2,79,4814.170,203.978,-437721.843230,-400715.439040,-298993.447788,-195766.920527,-97346.659503,677.776428,22071.388997,226552.731903,548530.719027,641050.296209
S1,5,2,80,4814.275,203.978,-449429.342820,-402677.357396,-302997.401187,-198174.221389,-100566.629265,677.760571,14182.786840,223035.031560,537662.876963,632546.200954
S1,5,2,81,4814.371,203.978,-434717.945310,-401238.810191,-298273.254235,-204460.803840,-101399.073260,677.746072,17250.400622,220974.154655,546375.569178,634697.283905
S1,5,2,82,4814.476,203.978,-427323.735040,-400542.811946,-296918.656986,-203427.301191,-102652.032327,677.730215,16447.898997,230231.977324,539708.385928,641550.515561
S1,5,2,83,4814.572,203.978,-426784.573870,-407782.237910,-290268.194269,-202638.467962,-108394.448735,677.715717,16826.923797,226037.475363,548078.210550,635926.504770
S1,5,2,84,4814.677,203.978,-416078.373590,-401889.480744,-295927.337150,-197854.479340,-95291.662979,677.699859,14606.531034,226070.077681,549334.434111,637905.721418
S1,5,2,85,4814.773,203.978,-433870.692050,-388803.339979,-296569.717877,-204893.942232,-98668.726642,677.685361,17612.759340,232506.757406,534918.604318,645295.093416
S1,5,2,86,4814.878,203.978,-434332.830190,-399385.144539,-306774.255581,-206488.333032,-108189.407872,677.669504,18024.006705,233923.402050,550036.837804,642373.928417
S1,5,2,87,4814.974,203.978,-432407.254600,-397912.469887,-301976.217976,-197888.192861,-102694.767077,677.655006,22515.504477,217519.676980,534432.853573,637676.441950
S1,5,2,88,4815.079,203.978,-415616.235450,-398225.258760,-296754.561890,-197631.116600,-99257.516793,677.639148,20707.171921,225213.836335,536209.909777,645418.014796
S1,5,2,89,4815.175,203.978,-427323.735040,-395445.555210,-301045.701991,-204148.747435,-102711.330227,677.624650,11309.730706,212176.592529,543601.400740,648033.564111
S1,5,2,90,4815.280,203.978,-427092.665970,-410467.942878,-300278.323492,-196065.542699,-91796.685274,677.608793,11312.442970,230123.920724,539349.676786,646500.743832
S1,5,2,91,4815.376,203.978,-442728.339760,-397156.037309,-303732.455883,-207882.211523,-109549.701341,677.594294,16396.909626,226747.387318,544757.221150,636721.763702
S1,5,2,92,4815.481,203.978,-422548.307570,-402533.490561,-304996.051965,-191359.961028,-99183.756385,677.578437,24683.594733,219869.907131,538693.513407,634269.953123
S1,5,2,93,4815.576,203.978,-431174.886220,-399197.984594,-298087.414205,-204311.537548,-111559.474698,677.564090,18758.815772,226502.117173,544128.966185,634881.546143
S1,5,2,94,4815.681,203.978,-431328.932270,-387052.300509,-301710.041339,-197497.515545,-98208.525324,677.548232,18313.118205,230995.044329,543542.713745,640579.521058
S1,5,2,95,4815.777,203.978,-434255.807160,-391957.980000,-293766.133361,-201890.550400,-97037.672288,677.533734,18310.476330,220327.653664,540694.522964,634706.160813
S1,5,2,96,4815.882,203.978,-442497.270690,-400272.717193,-291066.129398,-197239.005065,-100535.369771,677.517877,17899.290677,235365.335299,549300.590901,643252.418848
S1,5,2,97,4815.978,203.978,-420699.755010,-399955.766205,-300916.089950,-202618.742927,-104348.271540,677.503379,25906.544107,220861.214842,536400.325762,636228.493547
S1,5,2,98,4816.083,203.978,-420468.685940,-393692.770689,-299381.816563,-198654.680716,-94363.776542,677.487521,15895.588281,220696.374672,548270.036471,638235.265823
S1,5,2,99,4816.179,203.978,-431945.116460,-396638.259094,-297646.069598,-204140.687176,-104343.189481,677.473023,17920.232069,230434.543007,548380.799775,642455.528630
S1,5,2,100,4816.284,203.978,-429326.333650,-401837.369275,-293961.850220,-190890.797766,-102058.475571,677.457166,21066.194874,217029.500794,546670.096990,638741.471766
S2,5,2,1,4818.474,205.010,-436335.428800,-401030.673154,-293582.522060,-191537.060153,-100877.357604,13600.447822,124124.233791,438298.316126,538750.357166,300463.495087
S2,5,2,2,4818.579,205.010,-437105.659040,-395824.159834,-302201.216380,-193511.520484,-93729.159106,13600.129318,127445.661926,444470.541457,546054.343434,296047.510027
S2,5,2,3,4818.674,205.010,-451817.056550,-407887.172272,-300259.001226,-207498.919297,-92504.990823,13599.841147,120798.493720,444627.618773,532776.076178,302906.604370
S2,5,2,4,4818.779,205.010,-436258.405780,-399435.416715,-301336.636721,-201878.046763,-96197.202085,13599.522643,121887.470641,443949.754511,543420.741148,298915.776144
S2,5,2,5,4818.875,205.010,-436258.405780,-403501.434613,-301470.169332,-201806.683286,-100551.039621,13599.231438,132154.036137,450406.108791,536091.710178,300819.905726
S2,5,2,6,4818.980,205.010,-446810.560010,-391099.266538,-303614.526083,-198857.563995,-106054.632128,13598.912934,124867.936173,449038.500317,542518.902833,303521.233626
S2,5,2,7,4819.076,205.010,-417849.903130,-397541.229812,-302408.523336,-204370.932808,-104063.066117,13598.621730,126722.204991,436083.342418,545386.685262,296329.232094
S2,5,2,8,4819.181,205.010,-426861.596900,-402795.672101,-303824.103288,-195238.928751,-100765.727547,13598.303225,131366.565058,443000.980260,546627.531168,295314.302557
S2,5,2,9,4819.277,205.010,-435719.244610,-398786.666810,-300613.729197,-195442.330887,-103005.610949,13598.012021,124253.844684,444814.629376,539598.523406,295968.219640
S2,5,2,10,4819.382,205.010,-428633.126440,-400285.608217,-303056.418052,-195364.085282,-101398.984470,13597.693517,130384.127613,440736.137866,542813.837389,301976.904704
S2,5,2,11,4819.478,205.010,-437875.889270,-404720.130958,-297431.402152,-196607.194137,-94472.159032,13597.402313,129891.824981,448627.579089,543340.728151,296926.451699
S2,5,2,12,4819.583,205.010,-433331.530880,-400813.705502,-295393.227968,-189648.353427,-102075.102723,13597.083808,134222.366614,435824.511310,535522.783221,299569.747999
S2,5,2,13,4819.679,205.010,-422163.192460,-392929.505695,-297171.597288,-200284.207250,-97510.642839,13596.792604,123777.150795,427940.868545,538341.374651,299738.946513
S2,5,2,14,4819.784,205.010,-431791.070410,-406653.393758,-306132.734343,-197998.678259,-100393.308685,13596.474100,121364.783460,450498.259431,540775.489572,298047.377728
S2,5,2,15,4819.880,205.010,-430866.794130,-406968.637462,-297267.775983,-209460.597651,-100051.153118,13596.182896,122828.266090,442903.359901,550265.703091,299104.322004
S2,5,2,16,4819.985,205.010,-436258.405780,-399373.932297,-306255.993387,-199421.679244,-93780.431652,13595.864391,126241.009772,437530.351574,547259.308883,293364.601624
S2,5,2,17,4820.081,205.010,-443190.477900,-396644.605347,-303482.116655,-198129.381330,-99412.547861,13595.573187,119281.751357,439727.815821,554399.830648,292959.397875
S2,5,2,18,4820.186,205.010,-429634.425750,-402317.975626,-300562.271033,-200204.707102,-97960.969286,13595.254683,131450.795716,443026.192499,549333.135206,296745.333846
S2,5,2,19,4820.281,205.010,-424550.906190,-391001.253507,-280769.295449,-197237.723047,-105058.776458,13594.966512,127400.665619,442063.095613,542279.357330,284267.592564
S2,5,2,20,4820.386,205.010,-452510.263760,-402442.594837,-296567.801260,-198594.215422,-87757.122206,13594.648008,127396.174766,439314.698679,551649.098393,302192.168063
S2,5,2,21,4820.482,205.010,-431251.909240,-398898.769941,-303260.984892,-198640.212424,-89215.610053,13594.356804,118210.837877,438073.655383,531895.348997,292172.979218
S2,5,2,22,4820.587,205.010,-438877.188580,-403721.777377,-302147.498518,-204617.830645,-103656.771603,13594.038299,135698.193911,441865.697005,541449.357189,303731.625047
S2,5,2,23,4820.683,205.010,-437644.820200,-396688.872353,-298993.695229,-201131.555090,-107672.658556,13593.747095,125418.030647,446963.942237,539422.187939,294545.980481
S2,5,2,24,4820.788,205.010,-441418.948360,-416691.461285,-300258.956447,-191062.106512,-102384.154011,13593.428591,126577.528588,444581.360354,542401.910997,306157.833019
S2,5,2,25,4820.884,205.010,-424473.883170,-400985.924250,-300441.927519,-193227.800085,-98377.515501,13593.137386,126224.754418,440324.609265,536371.916891,299103.425582
S2,5,2,26,4820.989,205.010,-433485.576930,-401513.785684,-303717.994230,-196746.703325,-103564.577868,13592.818882,129802.483410,445651.955108,541095.545524,299326.860554
S2,5,2,27,4821.085,205.010,-439262.303700,-405405.566256,-304234.950473,-190925.459509,-101949.814649,13592.527678,120918.259209,448447.781865,536220.783778,299220.225412
S2,5,2,28,4821.190,205.010,-423549.606880,-401038.675851,-290651.823022,-201323.242890,-95594.860259,13592.209173,127937.606837,439954.856802,540323.740511,304760.520347
S2,5,2,29,4821.286,205.010,-432561.300650,-404546.088094,-304950.252264,-204551.929646,-94786.681675,13591.917969,125537.943101,436841.925186,548413.378756,300286.343583
S2,5,2,30,4821.391,205.010,-451046.826310,-397485.554543,-302213.264932,-191741.518015,-93884.162170,13591.599465,124243.258191,436965.164682,536519.084130,302434.473848
S2,5,2,31,4821.487,205.010,-430789.771100,-401087.929224,-296229.753800,-194428.105956,-94017.963404,13591.308261,130250.154396,440624.694551,543019.674091,309191.619268
S2,5,2,32,4821.592,205.010,-438569.096490,-397474.420029,-300071.279615,-198675.468679,-95339.923256,13590.989756,119502.483093,439456.436862,538471.238666,301744.793675
S2,5,2,33,4821.687,205.010,-437644.820200,-402264.199927,-296647.954129,-200534.389809,-102952.030497,13590.701586,132663.905295,435863.007639,535703.114969,301109.154634
S2,5,2,34,4821.792,205.010,-432022.139480,-399881.251205,-290561.373454,-195580.647837,-91116.797116,13590.383081,123052.228906,451618.087833,541619.867711,304170.611211
S2,5,2,35,4821.888,205.010,-426245.412710,-406768.668098,-304168.167476,-206954.964665,-97145.559093,13590.091877,120457.119667,437080.369140,541901.106436,299212.753035
S2,5,2,36,4821.993,205.010,-429403.356680,-399218.943745,-301387.308177,-202433.871298,-89241.553384,13589.773373,126973.100873,439226.980569,541724.868839,295543.658984
S2,5,2,37,4822.089,205.010,-446502.467920,-402865.738343,-301817.003183,-198155.271411,-94738.272774,13589.482169,129786.915681,439688.410653,536268.735385,296149.276573
S2,5,2,38,4822.194,205.010,-420622.731980,-401760.798195,-306655.962323,-202109.084671,-104512.889395,13589.163664,125038.752896,439771.357799,545074.578885,302617.845471
S2,5,2,39,4822.290,205.010,-432022.139480,-391141.865069,-300621.181684,-205301.295187,-100222.272443,13588.872460,137254.108665,428405.558782,538800.202258,302528.125361
S2,5,2,40,4822.395,205.010,-438415.050440,-396695.381914,-293088.822787,-206458.116146,-99850.064044,13588.553956,117884.780780,441185.103233,539970.961646,296370.798798
S2,5,2,41,4822.491,205.010,-441572.994410,-403172.604106,-295646.944311,-202689.288967,-100060.953007,13588.262752,119697.107699,438272.545822,538368.817923,300743.597525
S2,5,2,42,4822.596,205.010,-429557.402720,-400369.930271,-304808.705747,-206979.257608,-104840.743369,13587.944247,121851.414350,438057.985192,541038.244151,298548.955931
S2,5,2,43,4822.692,205.010,-451740.033530,-389989.263654,-288166.101569,-197729.340744,-101075.857865,13587.653043,129762.602567,441863.654845,549673.150685,294500.940977
S2,5,2,44,4822.797,205.010,-437105.659040,-395406.229718,-298426.413569,-198544.612733,-98606.264428,13587.334539,134452.109006,445851.898334,537492.365933,298199.104293
S2,5,2,45,4822.893,205.010,-429249.310630,-402369.791713,-287700.629825,-203941.287975,-102241.582393,13587.043334,127487.531805,442693.376534,542607.095667,297882.401596
S2,5,2,46,4822.998,205.010,-432330.231570,-409325.709747,-293741.300774,-198296.332409,-109128.336745,13586.724830,120485.643086,444556.979333,537654.372228,298731.266347
S2,5,2,47,4823.094,205.010,-435180.083450,-402502.312883,-305052.750600,-194436.028546,-95681.260842,13586.433626,128611.387414,448782.332351,545812.968898,292647.673646
S2,5,2,48,4823.199,205.010,-435796.267640,-403947.974190,-295642.602834,-209031.799987,-108513.944338,13586.115121,121587.282623,444102.574677,538816.014584,293847.368063
S2,5,2,49,4823.294,205.010,-434101.761120,-404039.123912,-295523.777969,-198773.825641,-105036.540412,13585.826951,118870.108286,442544.021131,535669.037995,293489.644826
S2,5,2,50,4823.399,205.010,-438415.050440,-385423.423081,-303196.692886,-202502.415691,-101379.174779,13585.508446,128292.507077,432998.155412,533114.431468,303205.498752
S3,5,2,1,4825.588,206.010,-428556.103420,-398792.241271,-300529.759411,-196275.459668,-88369.984130,100335.020269,347648.877326,437498.120462,197058.231297,304163.273497
S3,5,2,2,4825.694,206.010,-424319.837120,-393551.937282,-302883.195954,-198029.245679,-91101.343453,100332.644408,340517.428087,441885.613082,199020.838902,302041.074219
S3,5,2,3,4825.789,206.010,-431945.116460,-404649.750757,-292202.625068,-191616.687593,-88217.572602,100330.515099,340577.083214,442182.221219,197556.183966,299282.907966
S3,5,2,4,4825.894,206.010,-440340.626030,-397246.889981,-300155.713635,-203668.922138,-81099.008030,100328.161651,345221.780132,435983.956951,203017.320913,301724.368777
S3,5,2,5,4825.990,206.010,-427246.712020,-395785.489901,-305164.100955,-199933.736007,-75681.019430,100326.009928,335469.383424,446361.779800,204494.204881,301290.602585
S3,5,2,6,4826.095,206.010,-441727.040460,-401653.350793,-296213.231269,-200678.438403,-76883.906216,100323.656481,346280.488175,447717.480240,189712.971892,286959.785950
S3,5,2,7,4826.191,206.010,-417233.718940,-399923.544473,-297364.703482,-206322.644943,-85803.267999,100321.504757,344153.525550,445471.338945,193934.091642,302004.627008
S3,5,2,8,4826.296,206.010,-442497.270690,-400013.483891,-307500.679724,-197137.017546,-88736.636086,100319.151310,333985.980541,440017.721367,196231.146020,307481.078343
S3,5,2,9,4826.392,206.010,-431560.001340,-398279.176382,-290630.445390,-189690.464540,-83092.400047,100316.999587,342471.517959,438076.092427,190369.927955,302191.515484
S3,5,2,10,4826.497,206.010,-444807.961400,-397479.487992,-302776.025590,-200031.807492,-86977.162758,100314.646139,345525.118119,438662.369952,200475.436082,304291.669141
S3,5,2,11,4826.592,206.010,-430019.540870,-398684.794568,-301589.350464,-198150.796542,-85848.939943,100312.516830,339393.172965,446398.212909,202024.102905,304428.045195
S3,5,2,12,4826.697,206.010,-429480.379700,-400808.723441,-309565.684826,-200001.126185,-83419.422879,100310.163383,341766.840125,433766.798145,209870.610138,298136.197512
S3,5,2,13,4826.793,206.010,-439339.326720,-399537.079536,-305640.295887,-202307.234610,-86768.615706,100308.011659,339156.215245,440562.538360,199202.264053,292409.591109
S3,5,2,14,4826.898,206.010,-437105.659040,-395512.608267,-298339.801507,-201338.959687,-85646.273521,100305.658212,336283.385901,441957.077529,198174.966250,301925.795315
S3,5,2,15,4826.994,206.010,-428941.218530,-401453.675589,-296025.463324,-192132.283552,-75040.543966,100303.506489,333740.557948,445934.828466,195873.804744,305756.659612
S3,5,2,16,4827.099,206.010,-439262.303700,-405061.107320,-304255.904206,-207461.870618,-86423.288510,100301.153041,325350.297852,439599.388560,207354.746486,294429.066995
S3,5,2,17,4827.195,206.010,-427631.827130,-404750.831584,-296491.472939,-192718.613218,-88538.418270,100299.001318,340232.337219,440405.836361,199862.482879,301843.129651
S3,5,2,18,4827.300,206.010,-442420.247670,-400934.558599,-297347.590505,-195374.379082,-78266.006136,100296.647871,334616.927949,433557.474337,200725.183105,293414.446937
S3,5,2,19,4827.396,206.010,-435334.129500,-412932.729417,-299481.397755,-199854.263680,-82172.512944,100294.496148,345398.085715,437180.884813,203048.180948,304117.121384
S3,5,2,20,4827.501,206.010,-429172.287610,-401538.352888,-303566.301586,-203478.213976,-87665.059613,100292.142700,332170.009321,432452.935759,201056.855067,301726.784262
S3,5,2,21,4827.597,206.010,-429788.471790,-396598.661456,-306342.645236,-203702.035155,-82119.431324,100289.990977,334128.146653,440123.406029,200858.803647,297686.242398
S3,5,2,22,4827.702,206.010,-433870.692050,-392383.705037,-291054.799894,-198938.493987,-89437.775146,100287.637530,338638.963729,440495.877682,201542.718849,309788.991012
S3,5,2,23,4827.798,206.010,-437259.705090,-399793.851572,-304327.101787,-193453.027894,-89949.647633,100285.485806,336943.242377,443543.793651,201855.897883,301931.994190
S3,5,2,24,4827.903,206.010,-443421.546980,-397806.898386,-295743.530230,-197134.703195,-81808.527145,100283.132359,330541.700884,436521.714588,193991.805455,295395.342841
S3,5,2,25,4827.999,206.010,-427708.850160,-395728.968678,-302038.436181,-198071.987253,-93846.241565,100280.980636,344527.495194,446540.339693,197221.958818,301267.720890
S3,5,2,26,4828.104,206.010,-427169.688990,-401925.978878,-297257.825309,-197349.530650,-88164.685080,100278.627189,345907.253350,438225.702163,197487.232719,305431.685397
S3,5,2,27,4828.199,206.010,-426630.527830,-415621.059358,-301294.902891,-198206.086817,-82093.190198,100276.497879,337441.947666,447498.025992,194372.526948,307948.890106
S3,5,2,28,4828.304,206.010,-413305.544740,-399779.345738,-303093.631305,-200171.586957,-85265.579602,100274.144432,347181.947327,439090.217770,197215.038377,297901.653601
S3,5,2,29,4828.400,206.010,-445886.283730,-406275.092341,-293856.966919,-199380.402576,-85272.448074,100271.992708,348973.227812,443534.340505,200773.179176,299323.854404
S3,5,2,30,4828.505,206.010,-432638.323670,-397410.297205,-297968.807211,-203832.864247,-82342.875635,100269.639261,332524.805261,442424.981204,198665.359523,302147.153473
S3,5,2,31,4828.601,206.010,-427862.896200,-398350.414353,-293286.935638,-196913.202256,-90955.021382,100267.487538,338196.967087,444655.765416,197585.853885,291717.060161
S3,5,2,32,4828.706,206.010,-438029.935320,-392117.998033,-300369.357505,-188380.722716,-74530.403546,100265.134091,336660.050335,431483.440520,201453.762686,299097.777524
S3,5,2,33,4828.802,206.010,-436720.543920,-394704.640054,-294011.566008,-205404.998721,-77895.968231,100262.982367,338502.264869,449162.035060,206297.943401,297502.407762
S3,5,2,34,4828.907,206.010,-436104.359730,-409473.706185,-301918.849499,-192072.593495,-77590.145580,100260.628920,343692.673703,442574.994254,196635.649235,297692.810950
S3,5,2,35,4829.003,206.010,-443113.454880,-397265.421761,-300552.626930,-204977.776250,-83020.179254,100258.477197,341203.843861,438056.918994,202427.304512,292517.747497
S3,5,2,36,4829.108,206.010,-444730.938380,-393592.334376,-299815.387479,-198036.930465,-79798.079044,100256.123749,342521.763010,436019.335438,197569.570178,301452.446532
S3,5,2,37,4829.204,206.010,-435026.037400,-399010.994274,-297524.960172,-194578.389973,-78488.386485,100253.972026,347900.867376,441180.023524,195005.405628,299838.395271
S3,5,2,38,4829.309,206.010,-426938.619920,-394765.476292,-296417.693740,-207627.340852,-74475.727186,100251.618579,333852.349413,444672.431891,200511.972888,303575.885255
S3,5,2,39,4829.405,206.010,-447041.629090,-408481.448865,-300183.140331,-202329.897711,-79891.522448,100249.466856,338663.494978,448592.044030,204134.001563,300451.263771
S3,5,2,40,4829.510,206.010,-429942.517840,-403368.137458,-309860.463576,-200569.772273,-84655.525456,100247.113408,343939.868102,429834.643742,198135.275455,313475.614457
S3,5,2,41,4829.606,206.010,-452972.401900,-394643.842140,-320405.087573,-199183.443220,-80323.797648,100244.961685,341364.416572,446044.093691,201406.295649,301336.102244
S3,5,2,42,4829.711,206.010,-431405.955290,-391157.110341,-294721.514666,-196805.583935,-72859.953217,100242.608238,335476.854798,443173.610413,193036.685852,304303.940604
S3,5,2,43,4829.806,206.010,-424627.929210,-395588.229807,-298786.516694,-200710.519491,-81897.945323,100240.478928,340170.821571,441159.057874,205995.468646,300720.478971
S3,5,2,44,4829.911,206.010,-435873.290660,-398287.008376,-291864.836075,-206101.745801,-90404.601225,100238.125481,343401.793591,439249.416509,194407.312575,301392.451351
S3,5,2,45,4830.007,206.010,-425937.320610,-396943.531431,-298472.032416,-200184.467569,-78167.639193,100235.973758,344146.967628,441191.229013,197013.567670,289656.227773
S3,5,2,46,4830.112,206.010,-432253.208550,-398488.429682,-299297.485417,-197419.852395,-90313.634837,100233.620310,341221.006443,443291.156660,196656.790879,304980.665310
